STATEFP,COUNTYFP,TRACTCE,GEOID,NAMELSAD,STCOUFP,FULLNAME,COUNAME,STNAME,STCOUNAME,Low_Response_Score,Mail_Return_Rate_CEN_2010,Tot_Population_ACS_12_16,Tot_Population_ACSMOE_12_16,Med_HHD_Inc_ACS_12_16,Med_HHD_Inc_ACSMOE_12_16,pct_Pop_under_5_ACS_12_16,pct_Pop_under_5_ACSMOE_12_16,pct_Pop_18_24_ACS_12_16,pct_Pop_18_24_ACSMOE_12_16,pct_Pop_65plus_ACS_12_16,pct_Pop_65plus_ACSMOE_12_16,pct_Prs_Blw_Pov_Lev_ACS_12_16,pct_Prs_Blw_Pov_Lev_ACSMOE_12_16,pct_Not_HS_Grad_ACS_12_16,pct_Not_HS_Grad_ACSMOE_12_16,pct_NH_Blk_alone_ACS_12_16,pct_NH_Blk_alone_ACSMOE_12_16,pct_NH_White_alone_ACS_12_16,pct_NH_White_alone_ACSMOE_12_16,pct_Hispanic_ACS_12_16,pct_Hispanic_ACSMOE_12_16,pct_NH_AIAN_alone_ACS_12_16,pct_NH_AIAN_alone_ACSMOE_12_16,pct_NH_Asian_alone_ACS_12_16,pct_NH_Asian_alone_ACSMOE_12_16,pct_NH_NHOPI_alone_ACS_12_16,pct_NH_NHOPI_alone_ACSMOE_12_16,pct_NH_SOR_alone_ACS_12_16,pct_NH_SOR_alone_ACSMOE_12_16,pct_Born_foreign_ACS_12_16,pct_Born_foreign_ACSMOE_12_16,pct_ENG_VW_ACS_12_16,pct_ENG_VW_ACSMOE_12_16,pct_Age5p_Spanish_ACS_12_16,pct_Age5p_Spanish_ACSMOE_12_16,pct_Age5p_Russian_ACS_12_16,pct_Age5p_Russian_ACSMOE_12_16,pct_Age5p_Chinese_ACS_12_16,pct_Age5p_Chinese_ACSMOE_12_16,pct_Age5p_Korean_ACS_12_16,pct_Age5p_Korean_ACSMOE_12_16,pct_Age5p_Vietnames_ACS_12_16,pct_Age5p_Vietnames_ACSMOE_12_16,pct_Age5p_Tagalog_ACS_12_16,pct_Age5p_Tagalog_ACSMOE_12_16,pct_Age5p_Arabic_ACS_12_16,pct_Age5p_Arabic_ACSMOE_12_16,Tot_Housing_Units_ACS_12_16,Tot_Housing_Units_ACSMOE_12_16,Tot_Occp_Units_ACS_12_16,Tot_Occp_Units_ACSMOE_12_16,pct_Renter_Occp_HU_ACS_12_16,pct_Renter_Occp_HU_ACSMOE_12_16,pct_Rel_Under_6_ACS_12_16,pct_Rel_Under_6_ACSMOE_12_16,pct_Diff_HU_1yr_Ago_ACS_12_16,pct_Diff_HU_1yr_Ago_ACSMOE_12_16,pct_Vacant_Units_ACS_12_16,pct_Vacant_Units_ACSMOE_12_16,pct_MLT_U10p_ACS_12_16,pct_MLT_U10p_ACSMOE_12_16,pcat_all,pcat_10x1,OBJECTID
48,29,161901,48029161901,Census Tract 1619.01,48029,"Census Tract 1619.01, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",26.1,68.5,1145,190,43750.0,3916.0,3.67,3.08,6.9,3.39,17.47,4.78,19.39,12.16,22.26,3.63,0.0,1.14,29.78,7.41,70.22,12.9,0.0,1.14,0.0,1.14,0.0,1.14,0.0,1.14,24.1,9.69,26.05,11.52,27.29,10.61,0.0,1.18,0.0,1.18,0.0,1.18,0.0,1.18,0.0,1.18,0.0,1.18,397,33,334,42,39.82,10.55,17.89,13.76,13.1,7.7,15.87,9.23,3.02,5.79,4.0,2.0,2717
48,29,160502,48029160502,Census Tract 1605.02,48029,"Census Tract 1605.02, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",28.8,81.1,3918,428,34766.0,9328.0,8.27,3.06,8.47,2.46,15.29,2.16,26.02,8.94,33.77,6.34,0.66,0.53,2.42,1.43,96.86,3.19,0.0,0.33,0.03,0.08,0.0,0.33,0.0,0.33,18.35,5.46,18.33,6.76,23.98,5.16,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,1285,46,1151,76,44.57,8.45,25.8,9.92,9.34,4.54,10.43,4.81,3.5,3.19,3.0,3.0,2718
48,29,161802,48029161802,Census Tract 1618.02,48029,"Census Tract 1618.02, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",28.1,67.1,7724,744,45126.0,4916.0,13.8,3.55,9.48,2.82,5.19,0.8,23.23,9.35,25.81,6.77,4.48,1.76,16.29,5.29,76.28,4.05,0.67,0.99,0.88,1.21,0.0,0.23,0.0,0.23,15.78,5.74,6.32,4.2,17.69,6.33,0.0,0.27,0.0,0.27,0.0,0.27,0.93,1.42,0.0,0.27,0.0,0.27,2009,116,1868,144,32.76,7.79,49.06,11.77,26.27,10.59,7.02,4.36,0.0,0.9,5.0,4.0,2719
48,113,9701,48113009701,Census Tract 97.01,48113,"Census Tract 97.01, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",23.9,77.9,5302,362,59120.0,7636.0,8.58,3.04,9.92,3.21,7.36,1.42,15.64,7.37,41.57,6.0,3.0,1.99,38.0,5.47,53.51,5.81,0.0,0.34,1.4,2.11,0.0,0.34,0.0,0.34,42.57,4.59,21.04,6.58,35.88,5.08,0.0,0.37,0.0,0.37,1.01,1.5,0.0,0.37,0.0,0.37,0.0,0.37,1604,31,1516,74,40.83,6.7,25.42,8.62,11.81,6.74,5.49,4.49,12.41,5.98,4.0,3.0,2904
48,113,13712,48113013712,Census Tract 137.12,48113,"Census Tract 137.12, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",21.2,79.7,2634,292,58214.0,14706.0,4.86,3.26,14.09,2.47,6.61,2.08,15.38,10.45,21.45,6.8,0.0,0.49,33.14,10.1,63.29,3.79,0.0,0.49,0.3,0.53,0.0,0.49,0.0,0.49,24.49,4.53,9.0,7.2,23.46,5.37,0.0,0.52,0.0,0.52,0.0,0.52,0.0,0.52,0.0,0.52,0.0,0.52,723,28,678,48,15.78,7.59,16.67,9.33,10.77,7.16,6.22,4.7,0.0,1.8,5.0,4.0,2905
48,113,14603,48113014603,Census Tract 146.03,48113,"Census Tract 146.03, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",28.5,73.8,1648,215,43663.0,6950.0,4.98,2.53,14.81,3.71,9.1,3.18,24.22,11.01,47.34,7.93,5.58,3.32,19.3,5.65,72.82,8.76,0.0,0.79,2.31,2.59,0.0,0.79,0.0,0.79,42.78,8.46,18.8,8.38,37.36,9.25,0.0,0.83,0.0,0.83,0.0,0.83,1.4,1.65,0.0,0.83,0.0,0.83,536,26,468,42,44.02,9.7,19.51,10.87,8.81,4.47,12.69,6.69,13.25,7.25,4.0,4.0,2906
48,113,16618,48113016618,Census Tract 166.18,48113,"Census Tract 166.18, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",23.1,73.8,4897,353,48860.0,6920.0,4.66,2.2,8.29,2.5,15.4,1.95,15.35,6.46,9.54,3.13,65.0,6.54,19.6,2.97,10.23,4.64,0.08,0.18,1.37,2.06,0.0,0.27,0.0,0.27,5.15,3.33,5.7,3.83,1.97,1.45,0.0,0.28,0.75,1.13,0.0,0.28,0.0,0.28,0.0,0.28,1.41,2.07,1941,62,1878,66,40.68,5.74,16.44,7.72,14.1,5.57,3.25,2.88,16.64,5.9,5.0,4.0,2907
48,113,16619,48113016619,Census Tract 166.19,48113,"Census Tract 166.19, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",26.3,76.2,3635,364,40615.0,4718.0,5.36,2.75,9.57,4.3,16.78,2.14,9.49,5.11,10.66,5.12,69.02,8.1,12.85,1.92,17.63,6.99,0.33,0.52,0.0,0.36,0.0,0.36,0.0,0.36,4.68,3.05,3.69,3.82,8.72,7.28,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,1657,54,1489,109,62.53,5.28,26.29,11.26,19.32,6.94,10.14,5.3,28.18,7.43,4.0,3.0,2908
48,113,16703,48113016703,Census Tract 167.03,48113,"Census Tract 167.03, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",29.7,76.1,11301,822,48149.0,6102.0,9.4,2.67,9.65,2.58,6.26,1.73,22.47,6.25,14.55,3.75,63.99,4.38,7.19,1.54,26.01,5.19,0.0,0.18,0.4,0.49,0.0,0.18,0.12,0.19,9.25,2.7,12.81,3.64,20.52,4.47,0.0,0.2,0.1,0.17,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.2,3475,150,3278,160,44.72,5.83,32.02,8.64,9.67,5.23,5.67,3.3,4.26,2.84,4.0,4.0,2909
48,113,17702,48113017702,Census Tract 177.02,48113,"Census Tract 177.02, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",25.5,72.4,7722,676,45610.0,17907.0,6.8,2.91,10.41,3.2,9.14,1.12,23.08,9.25,10.03,4.76,33.32,6.87,33.59,5.77,25.72,4.43,0.0,0.23,5.14,2.75,0.0,0.23,0.18,0.3,15.63,4.28,3.34,2.79,7.03,3.29,0.0,0.25,0.0,0.25,0.0,0.25,0.18,0.31,0.0,0.25,0.0,0.25,2892,64,2756,125,46.41,6.11,21.46,9.71,19.26,6.45,4.7,4.08,11.58,4.7,4.0,4.0,2910
48,113,18130,48113018130,Census Tract 181.30,48113,"Census Tract 181.30, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",29.3,71.5,4390,396,37386.0,2832.0,9.0,3.81,13.1,5.03,8.52,1.55,16.63,5.52,14.84,4.52,34.6,5.25,29.77,5.79,28.72,5.35,0.59,0.68,2.07,1.97,0.0,0.3,0.0,0.3,10.68,4.1,4.42,3.24,7.36,3.35,0.0,0.33,0.0,0.33,0.0,0.33,0.23,0.4,0.0,0.33,0.0,0.33,2003,50,1877,91,74.53,5.97,27.16,11.1,22.57,6.73,6.29,4.19,35.15,8.04,4.0,4.0,2911
48,113,19032,48113019032,Census Tract 190.32,48113,"Census Tract 190.32, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",25.2,76.2,4122,331,51367.0,4246.0,9.97,4.27,10.24,2.72,10.5,2.51,11.55,5.23,41.53,10.48,3.32,3.36,13.71,4.1,74.96,9.37,0.0,0.32,7.35,4.38,0.0,0.32,0.0,0.32,43.21,10.53,20.68,8.48,36.46,10.86,0.0,0.35,1.0,1.05,0.0,0.35,3.91,3.52,0.0,0.35,0.0,0.35,1175,27,1112,57,25.63,7.71,30.99,10.55,8.93,6.26,5.36,4.25,7.57,5.36,4.0,4.0,2912
48,201,323900,48201323900,Census Tract 3239,48201,"Census Tract 3239, Harris County, TX",Harris County,Texas,"Harris County, Texas",28.1,68.3,3950,442,27631.0,5166.0,7.47,3.24,8.28,2.22,11.44,2.67,25.34,9.15,26.13,6.19,3.09,2.69,36.81,8.69,59.06,10.47,0.0,0.33,0.56,0.88,0.0,0.33,0.0,0.33,23.24,7.11,8.83,5.7,23.53,7.91,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,1669,51,1483,103,70.6,7.18,30.24,12.84,35.37,9.54,11.14,5.74,40.86,8.9,3.0,3.0,2963
48,217,960400,48217960400,Census Tract 9604,48217,"Census Tract 9604, Hill County, TX",Hill County,Texas,"Hill County, Texas",16.9,70.9,1872,257,38081.0,3327.0,4.91,2.75,5.66,3.0,29.49,3.23,15.76,5.91,16.31,4.6,0.21,0.32,91.13,3.65,6.2,4.68,0.53,0.74,0.43,0.69,0.0,0.69,0.0,0.69,3.74,3.76,0.0,1.7,0.9,1.12,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.73,1309,67,764,91,30.5,8.7,14.75,8.96,20.55,8.37,41.63,6.94,4.35,2.97,5.0,2.0,2964
48,217,960600,48217960600,Census Tract 9606,48217,"Census Tract 9606, Hill County, TX",Hill County,Texas,"Hill County, Texas",19.8,81.8,1325,198,35750.0,5950.0,6.57,4.88,6.94,3.23,27.77,3.74,32.92,16.0,20.88,7.05,4.53,3.87,83.62,11.05,11.17,3.72,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,6.19,3.66,3.42,4.08,5.33,2.73,0.0,1.05,0.0,1.05,0.0,1.05,0.0,1.05,0.0,1.05,0.0,1.05,522,27,439,46,39.86,11.81,32.5,16.33,21.82,8.48,15.9,7.04,2.68,4.02,5.0,2.0,2965
48,217,960500,48217960500,Census Tract 9605,48217,"Census Tract 9605, Hill County, TX",Hill County,Texas,"Hill County, Texas",19.2,77.7,6050,515,42622.0,10844.0,3.98,1.74,5.97,1.43,20.46,2.23,16.03,4.8,20.99,4.69,1.6,1.91,83.34,5.05,12.74,5.21,0.36,0.35,0.0,0.3,0.0,0.3,0.0,0.3,4.98,2.56,1.5,1.71,2.84,1.29,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.07,0.1,2908,78,2272,156,21.13,4.8,12.73,5.74,13.98,5.42,21.87,5.23,0.48,0.69,4.0,1.0,2966
48,217,960800,48217960800,Census Tract 9608,48217,"Census Tract 9608, Hill County, TX",Hill County,Texas,"Hill County, Texas",22.3,83.6,3526,261,39722.0,6879.0,5.28,2.24,9.42,2.81,20.05,3.62,21.5,9.15,16.21,3.9,15.34,4.86,52.55,7.34,28.16,5.31,0.0,0.37,2.1,1.12,0.0,0.37,0.0,0.37,13.02,3.71,3.53,2.96,8.95,4.05,0.0,0.39,0.45,0.6,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,1554,104,1446,116,58.71,5.89,15.67,7.24,28.63,7.2,6.95,4.48,9.78,3.94,4.0,1.0,2967
48,217,961000,48217961000,Census Tract 9610,48217,"Census Tract 9610, Hill County, TX",Hill County,Texas,"Hill County, Texas",29.0,76.8,1789,199,29327.0,6481.0,14.92,3.6,14.25,3.52,8.33,3.28,30.18,10.37,30.01,7.22,31.19,4.87,17.1,5.08,50.2,10.07,0.0,0.73,0.61,1.12,0.0,0.73,0.0,0.73,19.12,7.12,13.51,7.63,19.91,8.1,0.0,0.85,0.0,0.85,0.0,0.85,0.72,1.31,0.0,0.85,0.0,0.85,792,59,592,65,34.97,10.47,38.14,14.87,8.11,6.8,25.25,8.38,4.17,4.53,3.0,2.0,2968
48,217,960700,48217960700,Census Tract 9607,48217,"Census Tract 9607, Hill County, TX",Hill County,Texas,"Hill County, Texas",19.3,81.0,1879,195,41929.0,5520.0,5.16,2.39,10.01,3.13,21.98,3.34,14.57,5.84,15.6,4.55,1.65,1.96,82.17,4.25,15.91,5.56,0.0,0.69,0.0,0.69,0.0,0.69,0.0,0.69,4.52,2.02,1.64,2.87,3.59,2.56,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.73,0.0,0.73,935,44,731,65,23.94,5.78,13.86,6.31,15.49,6.05,21.82,5.79,0.0,1.39,3.0,1.0,2969
48,217,960100,48217960100,Census Tract 9601,48217,"Census Tract 9601, Hill County, TX",Hill County,Texas,"Hill County, Texas",18.9,78.9,3662,390,50577.0,7830.0,7.45,2.3,5.93,1.83,23.1,3.27,13.92,4.44,22.42,4.39,5.46,2.08,77.85,8.24,15.57,4.34,0.44,0.49,0.0,0.35,0.0,0.35,0.0,0.35,5.49,2.19,3.22,2.5,4.6,2.73,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,1573,84,1396,97,18.7,3.72,22.32,6.85,10.5,3.98,11.25,4.41,0.0,0.83,3.0,2.0,2970
48,217,960900,48217960900,Census Tract 9609,48217,"Census Tract 9609, Hill County, TX",Hill County,Texas,"Hill County, Texas",29.5,73.3,2145,212,30417.0,8327.0,7.79,2.54,12.45,3.07,9.23,2.35,38.46,9.81,47.68,7.73,15.43,6.25,22.52,6.68,61.45,5.99,0.0,0.61,0.0,0.61,0.0,0.61,0.0,0.61,29.23,4.24,17.08,7.01,27.05,4.45,0.0,0.66,0.0,0.66,0.0,0.66,0.0,0.66,0.0,0.66,0.0,0.66,793,61,650,68,39.54,8.94,31.99,10.46,10.36,5.59,18.03,6.41,3.4,2.64,3.0,2.0,2971
48,217,960200,48217960200,Census Tract 9602,48217,"Census Tract 9602, Hill County, TX",Hill County,Texas,"Hill County, Texas",15.3,78.8,4347,342,47284.0,4550.0,3.73,1.16,5.5,1.84,24.2,2.09,10.96,3.37,15.33,4.47,0.0,0.3,94.0,2.17,5.36,2.63,0.37,0.39,0.21,0.28,0.0,0.3,0.0,0.3,1.22,0.89,0.23,0.86,0.93,0.79,0.0,0.31,0.1,0.17,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,2248,108,1747,122,14.83,4.34,13.52,4.01,12.39,3.54,22.29,5.18,0.13,0.62,5.0,1.0,2972
48,217,961100,48217961100,Census Tract 9611,48217,"Census Tract 9611, Hill County, TX",Hill County,Texas,"Hill County, Texas",19.2,77.2,3730,278,60331.0,9181.0,5.25,1.73,13.22,2.44,19.28,3.23,14.16,4.46,13.42,3.42,3.19,1.32,75.92,4.07,18.71,4.37,0.24,0.24,0.48,0.37,0.11,0.21,0.08,0.11,6.01,2.07,2.42,2.74,3.79,1.87,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,0.11,0.14,0.0,0.37,1595,57,1239,98,15.17,3.6,15.1,4.09,10.85,2.97,22.32,5.08,3.45,1.94,3.0,1.0,2973
48,361,20200,48361020200,Census Tract 202,48361,"Census Tract 202, Orange County, TX",Orange County,Texas,"Orange County, Texas",25.2,74.0,3740,419,33788.0,8041.0,7.7,4.27,9.06,3.55,16.28,2.13,14.94,6.66,15.37,5.99,62.3,5.74,33.13,7.65,0.24,0.53,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.79,0.43,0.72,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,0.0,0.38,2025,138,1646,150,39.85,7.35,24.65,12.15,28.74,10.81,18.72,6.59,4.79,3.29,3.0,3.0,2999
48,453,601,48453000601,Census Tract 6.01,48453,"Census Tract 6.01, Travis County, TX",Travis County,Texas,"Travis County, Texas",37.8,62.7,10035,1494,9259.0,8535.0,0.06,0.09,94.63,3.3,0.12,0.12,66.04,7.85,15.87,16.35,13.94,2.21,53.97,2.86,21.25,2.38,0.12,0.18,7.81,1.2,0.1,0.2,0.1,0.2,10.09,1.48,1.53,6.75,0.49,0.56,0.0,0.2,0.41,0.29,0.17,0.25,0.09,0.18,0.0,0.2,0.1,0.2,393,31,326,37,98.47,1.98,15.15,35.46,59.35,3.79,17.05,9.58,74.55,13.26,4.0,4.0,3046
48,303,1200,48303001200,Census Tract 12,48303,"Census Tract 12, Lubbock County, TX",Lubbock County,Texas,"Lubbock County, Texas",28.6,69.3,2613,382,27011.0,13819.0,8.57,6.97,11.94,3.23,15.61,3.98,37.01,16.51,23.98,8.16,69.08,10.03,9.22,8.08,21.47,5.83,0.0,0.5,0.23,0.38,0.0,0.5,0.0,0.5,0.23,0.38,1.89,3.35,1.42,2.3,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,1087,93,953,100,53.2,12.33,17.17,14.07,33.41,13.13,12.33,6.63,23.09,9.74,2.0,2.0,3093
48,303,1300,48303001300,Census Tract 13,48303,"Census Tract 13, Lubbock County, TX",Lubbock County,Texas,"Lubbock County, Texas",29.3,71.5,3057,462,29672.0,5358.0,4.25,3.54,13.9,3.66,10.3,1.9,30.81,12.86,50.71,9.98,2.13,2.76,10.76,4.25,84.36,9.22,0.0,0.43,1.7,2.83,0.0,0.43,0.75,1.2,20.64,10.33,21.58,9.22,21.05,5.62,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,0.0,0.44,1400,49,1052,113,38.88,12.64,15.49,11.07,15.58,6.76,24.86,7.67,17.64,6.9,2.0,2.0,3094
48,303,1400,48303001400,Census Tract 14,48303,"Census Tract 14, Lubbock County, TX",Lubbock County,Texas,"Lubbock County, Texas",26.3,71.4,5759,560,30865.0,5595.0,4.1,2.73,33.84,10.18,5.05,0.88,34.36,11.22,19.28,4.93,2.88,1.96,57.67,10.01,36.79,7.93,0.38,0.61,0.82,1.21,0.0,0.31,0.0,0.31,4.98,2.33,4.52,3.55,6.75,3.02,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,2375,72,2280,113,67.63,6.71,22.68,13.42,36.92,11.59,4.0,3.96,8.21,5.64,4.0,3.0,3095
48,303,1601,48303001601,Census Tract 16.01,48303,"Census Tract 16.01, Lubbock County, TX",Lubbock County,Texas,"Lubbock County, Texas",19.7,78.5,2448,297,34213.0,10248.0,4.82,3.71,9.07,3.72,24.02,5.34,20.22,13.43,6.0,3.86,5.39,4.03,84.07,7.44,8.05,4.51,0.0,0.53,1.1,1.63,0.0,0.53,0.0,0.53,2.61,2.1,2.01,2.25,2.96,2.46,0.0,0.56,0.47,0.73,0.0,0.56,0.0,0.56,0.0,0.56,0.0,0.56,1297,99,1197,104,54.14,8.19,20.08,16.14,25.9,10.49,7.71,5.52,39.55,12.04,4.0,3.0,3096
48,303,1602,48303001602,Census Tract 16.02,48303,"Census Tract 16.02, Lubbock County, TX",Lubbock County,Texas,"Lubbock County, Texas",27.2,79.9,3343,447,38447.0,5945.0,7.69,4.15,33.02,8.43,11.58,2.09,35.49,10.88,15.81,6.05,6.79,5.25,56.6,6.93,32.07,7.71,0.0,0.39,1.97,1.2,0.0,0.39,0.0,0.39,3.32,1.92,2.47,3.57,2.92,2.37,0.0,0.42,0.0,0.42,0.0,0.42,0.26,0.55,0.0,0.42,0.0,0.42,1367,37,1176,101,67.01,6.26,27.86,12.38,37.5,8.24,13.97,6.94,5.71,4.17,5.0,4.0,3097
48,201,210500,48201210500,Census Tract 2105,48201,"Census Tract 2105, Harris County, TX",Harris County,Texas,"Harris County, Texas",30.4,74.2,5451,571,30556.0,4984.0,8.51,3.88,16.27,5.92,10.02,2.02,34.87,10.11,47.9,6.61,14.77,5.22,4.48,2.26,78.63,6.77,0.24,0.37,0.0,0.33,0.9,1.52,0.18,0.29,27.24,4.29,23.11,6.31,28.81,4.88,0.14,0.2,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,2009,103,1826,130,63.2,7.26,26.48,9.89,18.13,6.9,9.11,4.1,11.6,4.89,3.0,3.0,3179
48,265,960600,48265960600,Census Tract 9606,48265,"Census Tract 9606, Kerr County, TX",Kerr County,Texas,"Kerr County, Texas",25.3,79.3,8141,530,37301.0,3733.0,6.04,2.06,17.59,3.24,16.88,2.46,26.61,8.54,15.06,3.46,4.35,2.18,55.84,5.84,38.19,6.4,0.2,0.34,0.06,0.11,0.0,0.22,0.0,0.22,4.9,2.6,1.85,1.67,5.62,2.44,0.0,0.24,0.0,0.24,0.0,0.24,0.0,0.24,0.0,0.24,0.0,0.24,3120,143,2865,219,55.5,6.9,23.52,10.47,33.89,5.58,8.17,5.4,12.28,5.36,5.0,3.0,3181
48,7,950400,48007950400,Census Tract 9504,48007,"Census Tract 9504, Aransas County, TX",Aransas County,Texas,"Aransas County, Texas",24.5,74.4,4481,512,32500.0,11241.0,6.85,2.47,7.92,3.06,15.04,2.25,31.34,7.87,21.84,7.31,3.1,3.24,53.87,6.62,39.23,8.08,0.56,0.67,1.29,1.91,0.0,0.29,0.0,0.29,7.32,4.41,1.01,1.75,7.98,4.38,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,2240,109,1480,160,38.85,9.45,24.31,10.64,16.11,6.01,33.93,6.54,15.49,6.07,4.0,3.0,3283
48,7,950100,48007950100,Census Tract 9501,48007,"Census Tract 9501, Aransas County, TX",Aransas County,Texas,"Aransas County, Texas",16.2,86.8,5299,614,40431.0,5270.0,6.25,3.92,6.4,2.73,37.25,3.92,14.39,6.81,10.46,4.11,0.85,1.24,83.17,6.74,12.49,4.57,0.09,0.15,0.53,0.58,0.0,0.34,0.45,0.73,2.91,1.65,1.29,1.78,1.23,1.46,0.0,0.36,0.0,0.36,0.0,0.36,0.24,0.36,0.0,0.36,0.64,1.06,4609,183,2410,252,22.99,6.23,6.8,4.51,19.48,6.57,47.71,5.79,3.51,2.86,3.0,3.0,3284
48,7,950200,48007950200,Census Tract 9502,48007,"Census Tract 9502, Aransas County, TX",Aransas County,Texas,"Aransas County, Texas",11.9,93.3,1216,180,88854.0,24735.0,3.62,2.07,3.45,3.08,52.55,9.47,2.14,2.03,0.38,0.66,0.0,1.07,88.9,6.78,8.8,4.67,1.23,1.39,0.0,1.07,0.0,1.07,0.0,1.07,2.71,2.6,0.0,2.12,0.09,0.26,0.0,1.11,0.0,1.11,0.0,1.11,0.0,1.11,0.0,1.11,0.0,1.11,1609,98,613,88,15.66,5.43,9.04,6.25,17.56,6.77,61.9,3.79,11.25,4.86,5.0,5.0,3285
48,7,950500,48007950500,Census Tract 9505,48007,"Census Tract 9505, Aransas County, TX",Aransas County,Texas,"Aransas County, Texas",21.8,78.8,6404,715,41675.0,3322.0,4.03,2.89,8.14,2.39,22.45,3.66,22.63,8.14,20.35,7.31,0.37,0.56,67.5,6.2,27.97,7.8,0.0,0.28,0.27,0.42,0.0,0.28,0.0,0.28,4.26,3.72,0.59,1.17,2.99,3.6,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,4025,206,2560,320,26.05,8.75,12.75,9.48,13.38,6.15,36.4,7.96,1.07,1.84,3.0,3.0,3286
48,7,950300,48007950300,Census Tract 9503,48007,"Census Tract 9503, Aransas County, TX",Aransas County,Texas,"Aransas County, Texas",16.4,85.0,7329,809,61318.0,5753.0,4.05,2.37,8.12,4.09,26.39,4.02,7.54,6.22,19.19,5.18,2.62,2.26,62.91,6.13,29.72,8.85,0.0,0.25,1.99,2.17,0.0,0.25,0.03,0.05,7.82,4.22,2.33,2.24,7.64,3.38,0.0,0.26,0.0,0.26,0.0,0.26,1.07,1.47,0.0,0.26,0.0,0.26,3243,209,2489,251,20.77,6.54,11.75,6.1,22.82,9.63,23.25,6.24,4.56,2.57,4.0,3.0,3287
48,9,20200,48009020200,Census Tract 202,48009,"Census Tract 202, Archer County, TX",Archer County,Texas,"Archer County, Texas",18.4,77.7,2472,204,56842.0,10220.0,3.32,2.17,10.88,2.77,20.23,3.37,9.99,5.28,13.82,4.42,0.0,0.53,90.78,2.34,7.89,3.66,0.0,0.53,0.65,1.13,0.0,0.53,0.0,0.53,1.38,1.74,0.51,2.14,0.54,1.8,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,1446,67,980,115,17.65,6.73,11.33,6.38,10.15,4.92,32.23,7.32,0.28,1.04,3.0,1.0,3288
48,9,20300,48009020300,Census Tract 203,48009,"Census Tract 203, Archer County, TX",Archer County,Texas,"Archer County, Texas",20.3,79.9,3382,230,46453.0,6641.0,5.62,1.79,8.66,2.26,17.53,2.64,10.96,4.57,13.86,2.55,1.63,1.18,83.62,3.73,14.02,2.45,0.21,0.27,0.18,0.27,0.0,0.38,0.0,0.38,6.62,1.69,3.9,2.64,6.83,1.73,0.0,0.41,0.0,0.41,0.09,0.19,0.0,0.41,0.0,0.41,0.0,0.41,1588,48,1281,80,26.85,4.37,15.64,5.6,12.35,5.04,19.33,4.37,0.44,1.01,4.0,2.0,3289
